trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,start_latitude,start_longitude,dockcount,end_latitude,end_longitude,date
882695,849,2015-08-10 09:02:00.000000 UTC,Market at Sansome,77,2015-08-10 09:16:00.000000 UTC,Townsend at 7th,65,277,94115,Subscriber,37.789625,-122.400811,27,37.771058,-122.402717,2015-08-10
883402,441,2015-08-10 17:06:00.000000 UTC,Embarcadero at Folsom,51,2015-08-10 17:13:00.000000 UTC,2nd at Townsend,61,400,94107,Subscriber,37.791464,-122.391034,19,37.780526,-122.390288,2015-08-10
882812,622,2015-08-10 09:34:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 09:45:00.000000 UTC,Broadway St at Battery St,82,635,94608,Subscriber,37.789756,-122.394643,23,37.798541,-122.400862,2015-08-10
882864,6637,2015-08-10 09:56:00.000000 UTC,Grant Avenue at Columbus Avenue,73,2015-08-10 11:47:00.000000 UTC,Embarcadero at Sansome,60,651,60083,Customer,37.798522,-122.407245,15,37.80477,-122.403234,2015-08-10
883291,321,2015-08-10 16:35:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 16:41:00.000000 UTC,Steuart at Market,74,284,94611,Subscriber,37.80477,-122.403234,15,37.794139,-122.394434,2015-08-10
882691,639,2015-08-10 09:01:00.000000 UTC,Steuart at Market,74,2015-08-10 09:11:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,397,94111,Subscriber,37.794139,-122.394434,23,37.776617,-122.39526,2015-08-10
883416,348,2015-08-10 17:10:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 17:15:00.000000 UTC,5th at Howard,57,16,94107,Subscriber,37.776377,-122.39607,23,37.781752,-122.405127,2015-08-10
883100,657,2015-08-10 14:23:00.000000 UTC,2nd at South Park,64,2015-08-10 14:34:00.000000 UTC,Market at Sansome,77,334,11217,Customer,37.782259,-122.392738,15,37.789625,-122.400811,2015-08-10
883797,295,2015-08-10 19:06:00.000000 UTC,Mountain View Caltrain Station,28,2015-08-10 19:11:00.000000 UTC,Castro Street and El Camino Real,32,139,94022,Subscriber,37.394358,-122.076713,23,37.385956,-122.083678,2015-08-10
883732,259,2015-08-10 18:35:00.000000 UTC,Redwood City Caltrain Station,22,2015-08-10 18:40:00.000000 UTC,Redwood City Medical Center,26,165,94063,Subscriber,37.486078,-122.232089,25,37.487682,-122.223492,2015-08-10
882675,528,2015-08-10 08:59:00.000000 UTC,Townsend at 7th,65,2015-08-10 09:08:00.000000 UTC,Market at 10th,67,569,94404,Subscriber,37.771058,-122.402717,15,37.776619,-122.417385,2015-08-10
883368,283,2015-08-10 17:01:00.000000 UTC,Steuart at Market,74,2015-08-10 17:06:00.000000 UTC,Broadway St at Battery St,82,350,94133,Subscriber,37.794139,-122.394434,23,37.798541,-122.400862,2015-08-10
883952,234,2015-08-10 21:45:00.000000 UTC,Castro Street and El Camino Real,32,2015-08-10 21:49:00.000000 UTC,Mountain View Caltrain Station,28,139,2780,Subscriber,37.385956,-122.083678,11,37.394358,-122.076713,2015-08-10
883340,1056,2015-08-10 16:55:00.000000 UTC,Clay at Battery,41,2015-08-10 17:12:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,540,94070,Subscriber,37.795001,-122.39997,15,37.776617,-122.39526,2015-08-10
882949,739,2015-08-10 10:55:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 11:07:00.000000 UTC,Market at 10th,67,343,94041,Subscriber,37.776377,-122.39607,23,37.776619,-122.417385,2015-08-10
883002,156,2015-08-10 12:11:00.000000 UTC,Market at Sansome,77,2015-08-10 12:14:00.000000 UTC,Beale at Market,56,532,94903,Subscriber,37.789625,-122.400811,27,37.792251,-122.397086,2015-08-10
882945,396,2015-08-10 10:51:00.000000 UTC,Powell Street BART,39,2015-08-10 10:57:00.000000 UTC,Beale at Market,56,443,94107,Subscriber,37.783871,-122.408433,19,37.792251,-122.397086,2015-08-10
882458,601,2015-08-10 07:57:00.000000 UTC,2nd at South Park,64,2015-08-10 08:07:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,451,94107,Subscriber,37.782259,-122.392738,15,37.776617,-122.39526,2015-08-10
882521,396,2015-08-10 08:17:00.000000 UTC,Civic Center BART (7th at Market),72,2015-08-10 08:23:00.000000 UTC,Townsend at 7th,65,576,94598,Subscriber,37.780356,-122.412919,23,37.771058,-122.402717,2015-08-10
883595,88,2015-08-10 17:54:00.000000 UTC,2nd at Folsom,62,2015-08-10 17:55:00.000000 UTC,Howard at 2nd,63,419,94108,Subscriber,37.785299,-122.396236,19,37.786978,-122.398108,2015-08-10
883360,609,2015-08-10 16:58:00.000000 UTC,Steuart at Market,74,2015-08-10 17:09:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,581,94070,Subscriber,37.794139,-122.394434,23,37.776377,-122.39607,2015-08-10
882466,1067,2015-08-10 08:04:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 08:22:00.000000 UTC,Townsend at 7th,65,338,94590,Subscriber,37.795392,-122.394203,23,37.771058,-122.402717,2015-08-10
883323,759,2015-08-10 16:48:00.000000 UTC,South Van Ness at Market,66,2015-08-10 17:01:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,478,95122,Subscriber,37.774814,-122.418954,19,37.776377,-122.39607,2015-08-10
882430,1271,2015-08-10 07:49:00.000000 UTC,Powell Street BART,39,2015-08-10 08:10:00.000000 UTC,Embarcadero at Sansome,60,350,94122,Subscriber,37.783871,-122.408433,19,37.80477,-122.403234,2015-08-10
882446,193,2015-08-10 08:00:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 08:03:00.000000 UTC,Clay at Battery,41,457,94501,Subscriber,37.789756,-122.394643,23,37.795001,-122.39997,2015-08-10
883044,529,2015-08-10 12:59:00.000000 UTC,Market at Sansome,77,2015-08-10 13:08:00.000000 UTC,2nd at Townsend,61,503,94107,Subscriber,37.789625,-122.400811,27,37.780526,-122.390288,2015-08-10
883178,341,2015-08-10 15:46:00.000000 UTC,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-08-10 15:51:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,502,94043,Subscriber,37.784878,-122.401014,19,37.776377,-122.39607,2015-08-10
883154,248,2015-08-10 15:29:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 15:34:00.000000 UTC,Townsend at 7th,65,444,94044,Subscriber,37.776377,-122.39607,23,37.771058,-122.402717,2015-08-10
882769,561,2015-08-10 09:18:00.000000 UTC,Steuart at Market,74,2015-08-10 09:27:00.000000 UTC,2nd at Townsend,61,554,94526,Subscriber,37.794139,-122.394434,23,37.780526,-122.390288,2015-08-10
882612,635,2015-08-10 08:47:00.000000 UTC,South Van Ness at Market,66,2015-08-10 08:57:00.000000 UTC,Townsend at 7th,65,427,94102,Subscriber,37.774814,-122.418954,19,37.771058,-122.402717,2015-08-10
883433,1064,2015-08-10 17:13:00.000000 UTC,Clay at Battery,41,2015-08-10 17:30:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,411,94061,Subscriber,37.795001,-122.39997,15,37.776617,-122.39526,2015-08-10
883736,528,2015-08-10 18:36:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 18:45:00.000000 UTC,Powell Street BART,39,651,94107,Subscriber,37.776377,-122.39607,23,37.783871,-122.408433,2015-08-10
882776,1057,2015-08-10 09:20:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 09:38:00.000000 UTC,South Van Ness at Market,66,383,94611,Subscriber,37.789756,-122.394643,23,37.774814,-122.418954,2015-08-10
882380,619,2015-08-10 07:37:00.000000 UTC,Embarcadero at Bryant,54,2015-08-10 07:47:00.000000 UTC,Commercial at Montgomery,45,468,94010,Subscriber,37.787152,-122.388013,15,37.794231,-122.402923,2015-08-10
882597,1029,2015-08-10 08:42:00.000000 UTC,Embarcadero at Folsom,51,2015-08-10 08:59:00.000000 UTC,Market at 10th,67,602,94105,Subscriber,37.791464,-122.391034,19,37.776619,-122.417385,2015-08-10
883901,1038,2015-08-10 20:14:00.000000 UTC,Embarcadero at Vallejo,48,2015-08-10 20:31:00.000000 UTC,Embarcadero at Sansome,60,410,54500,Customer,37.799953,-122.398525,15,37.80477,-122.403234,2015-08-10
883905,573,2015-08-10 20:19:00.000000 UTC,Commercial at Montgomery,45,2015-08-10 20:28:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,591,95014,Subscriber,37.794231,-122.402923,15,37.776617,-122.39526,2015-08-10
882247,602,2015-08-10 06:05:00.000000 UTC,Golden Gate at Polk,59,2015-08-10 06:15:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,512,94107,Subscriber,37.781332,-122.418603,23,37.776377,-122.39607,2015-08-10
882658,554,2015-08-10 08:56:00.000000 UTC,Steuart at Market,74,2015-08-10 09:05:00.000000 UTC,2nd at Townsend,61,482,94534,Subscriber,37.794139,-122.394434,23,37.780526,-122.390288,2015-08-10
882863,561,2015-08-10 09:56:00.000000 UTC,Market at 10th,67,2015-08-10 10:05:00.000000 UTC,Market at Sansome,77,385,94102,Subscriber,37.776619,-122.417385,27,37.789625,-122.400811,2015-08-10
883019,370,2015-08-10 12:28:00.000000 UTC,Howard at 2nd,63,2015-08-10 12:34:00.000000 UTC,Spear at Folsom,49,611,94103,Subscriber,37.786978,-122.398108,19,37.789625,-122.390264,2015-08-10
882734,222,2015-08-10 09:10:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 09:14:00.000000 UTC,Townsend at 7th,65,343,94065,Subscriber,37.776377,-122.39607,23,37.771058,-122.402717,2015-08-10
883958,210,2015-08-10 22:32:00.000000 UTC,2nd at Folsom,62,2015-08-10 22:35:00.000000 UTC,2nd at Townsend,61,394,94107,Subscriber,37.785299,-122.396236,19,37.780526,-122.390288,2015-08-10
882965,587,2015-08-10 11:14:00.000000 UTC,Powell at Post (Union Square),71,2015-08-10 11:24:00.000000 UTC,Market at 10th,67,491,94108,Subscriber,37.788446,-122.408499,19,37.776619,-122.417385,2015-08-10
883949,381,2015-08-10 21:32:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 21:38:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,288,94401,Subscriber,37.789756,-122.394643,23,37.776617,-122.39526,2015-08-10
882502,509,2015-08-10 08:09:00.000000 UTC,South Van Ness at Market,66,2015-08-10 08:18:00.000000 UTC,Post at Kearny,47,493,94122,Subscriber,37.774814,-122.418954,19,37.788975,-122.403452,2015-08-10
882681,620,2015-08-10 08:59:00.000000 UTC,Steuart at Market,74,2015-08-10 09:10:00.000000 UTC,2nd at Townsend,61,407,94558,Subscriber,37.794139,-122.394434,23,37.780526,-122.390288,2015-08-10
882450,284,2015-08-10 08:02:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 08:06:00.000000 UTC,Davis at Jackson,42,464,94111,Subscriber,37.80477,-122.403234,15,37.79728,-122.398436,2015-08-10
882292,705,2015-08-10 06:55:00.000000 UTC,2nd at South Park,64,2015-08-10 07:07:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,624,94107,Subscriber,37.782259,-122.392738,15,37.776377,-122.39607,2015-08-10
882499,750,2015-08-10 08:09:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 08:21:00.000000 UTC,Mechanics Plaza (Market at Battery),75,516,95054,Subscriber,37.776617,-122.39526,19,37.7913,-122.399051,2015-08-10
883623,356,2015-08-10 18:00:00.000000 UTC,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-08-10 18:06:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,497,94061,Subscriber,37.784878,-122.401014,19,37.776617,-122.39526,2015-08-10
883325,780,2015-08-10 16:49:00.000000 UTC,Steuart at Market,74,2015-08-10 17:02:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,436,95126,Subscriber,37.794139,-122.394434,23,37.776377,-122.39607,2015-08-10
882984,244,2015-08-10 11:48:00.000000 UTC,Commercial at Montgomery,45,2015-08-10 11:52:00.000000 UTC,Post at Kearny,47,268,94610,Subscriber,37.794231,-122.402923,15,37.788975,-122.403452,2015-08-10
882453,408,2015-08-10 08:02:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 08:08:00.000000 UTC,Post at Kearny,47,562,94010,Subscriber,37.776617,-122.39526,19,37.788975,-122.403452,2015-08-10
882667,407,2015-08-10 08:57:00.000000 UTC,Market at Sansome,77,2015-08-10 09:04:00.000000 UTC,2nd at Townsend,61,406,94611,Subscriber,37.789625,-122.400811,27,37.780526,-122.390288,2015-08-10
883043,410,2015-08-10 12:59:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 13:05:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,386,94110,Subscriber,37.80477,-122.403234,15,37.795392,-122.394203,2015-08-10
882706,456,2015-08-10 09:04:00.000000 UTC,Grant Avenue at Columbus Avenue,73,2015-08-10 09:11:00.000000 UTC,Market at 4th,76,525,94133,Subscriber,37.798522,-122.407245,15,37.786305,-122.404966,2015-08-10
883262,389,2015-08-10 16:30:00.000000 UTC,2nd at Townsend,61,2015-08-10 16:37:00.000000 UTC,Market at Sansome,77,503,94706,Subscriber,37.780526,-122.390288,27,37.789625,-122.400811,2015-08-10
882643,301,2015-08-10 08:52:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 08:57:00.000000 UTC,Embarcadero at Sansome,60,526,94595,Subscriber,37.795392,-122.394203,23,37.80477,-122.403234,2015-08-10
882452,229,2015-08-10 08:02:00.000000 UTC,Mountain View Caltrain Station,28,2015-08-10 08:05:00.000000 UTC,Mountain View City Hall,27,164,94105,Subscriber,37.394358,-122.076713,23,37.389218,-122.081896,2015-08-10
882579,185,2015-08-10 08:36:00.000000 UTC,Market at 4th,76,2015-08-10 08:39:00.000000 UTC,5th at Howard,57,570,94103,Subscriber,37.786305,-122.404966,19,37.781752,-122.405127,2015-08-10
882751,334,2015-08-10 09:14:00.000000 UTC,Powell at Post (Union Square),71,2015-08-10 09:19:00.000000 UTC,Howard at 2nd,63,392,94108,Subscriber,37.788446,-122.408499,19,37.786978,-122.398108,2015-08-10
882472,504,2015-08-10 08:06:00.000000 UTC,Grant Avenue at Columbus Avenue,73,2015-08-10 08:14:00.000000 UTC,Powell Street BART,39,360,94133,Subscriber,37.798522,-122.407245,15,37.783871,-122.408433,2015-08-10
882255,183,2015-08-10 06:21:00.000000 UTC,Townsend at 7th,65,2015-08-10 06:24:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,340,94103,Subscriber,37.771058,-122.402717,15,37.776377,-122.39607,2015-08-10
883466,329,2015-08-10 17:22:00.000000 UTC,2nd at Townsend,61,2015-08-10 17:27:00.000000 UTC,Embarcadero at Folsom,51,475,94945,Subscriber,37.780526,-122.390288,27,37.791464,-122.391034,2015-08-10
882662,500,2015-08-10 08:56:00.000000 UTC,2nd at Townsend,61,2015-08-10 09:04:00.000000 UTC,Steuart at Market,74,423,94111,Subscriber,37.780526,-122.390288,27,37.794139,-122.394434,2015-08-10
883199,945,2015-08-10 16:03:00.000000 UTC,Davis at Jackson,42,2015-08-10 16:18:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,332,94040,Subscriber,37.79728,-122.398436,15,37.776617,-122.39526,2015-08-10
883354,757,2015-08-10 16:56:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 17:09:00.000000 UTC,Townsend at 7th,65,568,94107,Subscriber,37.795392,-122.394203,23,37.771058,-122.402717,2015-08-10
883888,253,2015-08-10 19:58:00.000000 UTC,Post at Kearny,47,2015-08-10 20:02:00.000000 UTC,5th at Howard,57,606,94107,Subscriber,37.788975,-122.403452,19,37.781752,-122.405127,2015-08-10
883912,577,2015-08-10 20:31:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 20:41:00.000000 UTC,2nd at Townsend,61,384,94107,Subscriber,37.795392,-122.394203,23,37.780526,-122.390288,2015-08-10
883765,211,2015-08-10 18:48:00.000000 UTC,Golden Gate at Polk,59,2015-08-10 18:51:00.000000 UTC,South Van Ness at Market,66,336,94109,Subscriber,37.781332,-122.418603,23,37.774814,-122.418954,2015-08-10
882725,259,2015-08-10 09:07:00.000000 UTC,Embarcadero at Bryant,54,2015-08-10 09:11:00.000000 UTC,2nd at Townsend,61,284,94530,Subscriber,37.787152,-122.388013,15,37.780526,-122.390288,2015-08-10
882244,513,2015-08-10 05:38:00.000000 UTC,5th at Howard,57,2015-08-10 05:47:00.000000 UTC,Steuart at Market,74,191,94112,Subscriber,37.781752,-122.405127,15,37.794139,-122.394434,2015-08-10
883794,730,2015-08-10 19:02:00.000000 UTC,Townsend at 7th,65,2015-08-10 19:14:00.000000 UTC,Spear at Folsom,49,387,94105,Subscriber,37.771058,-122.402717,15,37.789625,-122.390264,2015-08-10
882708,660,2015-08-10 09:04:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 09:15:00.000000 UTC,Market at 10th,67,291,94608,Subscriber,37.789756,-122.394643,23,37.776619,-122.417385,2015-08-10
883950,316,2015-08-10 21:40:00.000000 UTC,2nd at Townsend,61,2015-08-10 21:45:00.000000 UTC,Embarcadero at Bryant,54,355,94105,Subscriber,37.780526,-122.390288,27,37.787152,-122.388013,2015-08-10
882398,716,2015-08-10 07:45:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 07:57:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,343,94107,Subscriber,37.776377,-122.39607,23,37.795392,-122.394203,2015-08-10
883610,701,2015-08-10 17:57:00.000000 UTC,Commercial at Montgomery,45,2015-08-10 18:09:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,455,94065,Subscriber,37.794231,-122.402923,15,37.776377,-122.39607,2015-08-10
882437,798,2015-08-10 07:55:00.000000 UTC,2nd at Townsend,61,2015-08-10 08:09:00.000000 UTC,Commercial at Montgomery,45,583,94107,Subscriber,37.780526,-122.390288,27,37.794231,-122.402923,2015-08-10
883429,830,2015-08-10 17:12:00.000000 UTC,Townsend at 7th,65,2015-08-10 17:26:00.000000 UTC,Embarcadero at Folsom,51,513,94610,Subscriber,37.771058,-122.402717,15,37.791464,-122.391034,2015-08-10
883873,455,2015-08-10 19:50:00.000000 UTC,Powell Street BART,39,2015-08-10 19:57:00.000000 UTC,Golden Gate at Polk,59,546,94102,Subscriber,37.783871,-122.408433,19,37.781332,-122.418603,2015-08-10
883904,811,2015-08-10 20:17:00.000000 UTC,Embarcadero at Vallejo,48,2015-08-10 20:31:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,440,94107,Subscriber,37.799953,-122.398525,15,37.776377,-122.39607,2015-08-10
882763,734,2015-08-10 09:16:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 09:28:00.000000 UTC,Market at 10th,67,520,95119,Subscriber,37.776377,-122.39607,23,37.776619,-122.417385,2015-08-10
883918,551,2015-08-10 20:36:00.000000 UTC,Spear at Folsom,49,2015-08-10 20:45:00.000000 UTC,5th at Howard,57,370,2090,Customer,37.789625,-122.390264,19,37.781752,-122.405127,2015-08-10
882565,747,2015-08-10 08:25:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 08:38:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,404,94022,Subscriber,37.776617,-122.39526,19,37.795392,-122.394203,2015-08-10
883498,695,2015-08-10 17:27:00.000000 UTC,Post at Kearny,47,2015-08-10 17:38:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,268,94066,Subscriber,37.788975,-122.403452,19,37.776617,-122.39526,2015-08-10
882443,682,2015-08-10 07:59:00.000000 UTC,Townsend at 7th,65,2015-08-10 08:10:00.000000 UTC,2nd at Folsom,62,494,94107,Subscriber,37.771058,-122.402717,15,37.785299,-122.396236,2015-08-10
883364,528,2015-08-10 16:59:00.000000 UTC,Market at 10th,67,2015-08-10 17:08:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,493,94025,Subscriber,37.776619,-122.417385,27,37.776377,-122.39607,2015-08-10
883887,515,2015-08-10 19:58:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 20:07:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,378,94610,Subscriber,37.776377,-122.39607,23,37.795392,-122.394203,2015-08-10
883434,125,2015-08-10 17:13:00.000000 UTC,Embarcadero at Folsom,51,2015-08-10 17:15:00.000000 UTC,Embarcadero at Bryant,54,277,94115,Subscriber,37.791464,-122.391034,19,37.787152,-122.388013,2015-08-10
882881,133,2015-08-10 10:03:00.000000 UTC,Yerba Buena Center of the Arts (3rd @ Howard),68,2015-08-10 10:05:00.000000 UTC,5th at Howard,57,389,94119,Subscriber,37.784878,-122.401014,19,37.781752,-122.405127,2015-08-10
883200,338,2015-08-10 16:03:00.000000 UTC,Howard at 2nd,63,2015-08-10 16:09:00.000000 UTC,Steuart at Market,74,659,nil,Customer,37.786978,-122.398108,19,37.794139,-122.394434,2015-08-10
882816,196,2015-08-10 09:36:00.000000 UTC,Civic Center BART (7th at Market),72,2015-08-10 09:39:00.000000 UTC,5th at Howard,57,531,94118,Subscriber,37.780356,-122.412919,23,37.781752,-122.405127,2015-08-10
882488,993,2015-08-10 08:07:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 08:24:00.000000 UTC,Davis at Jackson,42,489,95051,Subscriber,37.776377,-122.39607,23,37.79728,-122.398436,2015-08-10
882938,1044,2015-08-10 10:43:00.000000 UTC,South Van Ness at Market,66,2015-08-10 11:00:00.000000 UTC,Beale at Market,56,562,94103,Subscriber,37.774814,-122.418954,19,37.792251,-122.397086,2015-08-10
883438,474,2015-08-10 17:13:00.000000 UTC,2nd at Townsend,61,2015-08-10 17:21:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,400,94608,Subscriber,37.780526,-122.390288,27,37.789756,-122.394643,2015-08-10
883321,233,2015-08-10 16:48:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 16:51:00.000000 UTC,Townsend at 7th,65,450,94107,Subscriber,37.776377,-122.39607,23,37.771058,-122.402717,2015-08-10
883709,972,2015-08-10 18:28:00.000000 UTC,San Jose Diridon Caltrain Station,2,2015-08-10 18:44:00.000000 UTC,SJSU - San Salvador at 9th,16,129,95112,Subscriber,37.329732,-121.901782,27,37.333955,-121.877349,2015-08-10
883935,732,2015-08-10 20:58:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 21:11:00.000000 UTC,Grant Avenue at Columbus Avenue,73,270,94133,Subscriber,37.789756,-122.394643,23,37.798522,-122.407245,2015-08-10
883120,798,2015-08-10 14:56:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,2015-08-10 15:09:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,402,94158,Subscriber,37.789756,-122.394643,23,37.776377,-122.39607,2015-08-10
883877,1499,2015-08-10 19:55:00.000000 UTC,University and Emerson,35,2015-08-10 20:20:00.000000 UTC,California Ave Caltrain Station,36,662,2493,Customer,37.444521,-122.163093,11,37.429082,-122.142805,2015-08-10
883166,395,2015-08-10 15:37:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,2015-08-10 15:44:00.000000 UTC,Embarcadero at Sansome,60,284,94111,Subscriber,37.795392,-122.394203,23,37.80477,-122.403234,2015-08-10
882449,716,2015-08-10 08:01:00.000000 UTC,South Van Ness at Market,66,2015-08-10 08:13:00.000000 UTC,Market at Sansome,77,532,94102,Subscriber,37.774814,-122.418954,19,37.789625,-122.400811,2015-08-10
883710,889,2015-08-10 18:29:00.000000 UTC,Mechanics Plaza (Market at Battery),75,2015-08-10 18:44:00.000000 UTC,5th at Howard,57,542,94107,Customer,37.7913,-122.399051,19,37.781752,-122.405127,2015-08-10
883781,1450,2015-08-10 18:56:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 19:20:00.000000 UTC,Powell Street BART,39,562,94109,Subscriber,37.80477,-122.403234,15,37.783871,-122.408433,2015-08-10
882378,469,2015-08-10 07:36:00.000000 UTC,MLK Library,11,2015-08-10 07:44:00.000000 UTC,San Jose Diridon Caltrain Station,2,82,95113,Subscriber,37.335885,-121.88566,19,37.329732,-121.901782,2015-08-10
883376,887,2015-08-10 17:03:00.000000 UTC,Embarcadero at Vallejo,48,2015-08-10 17:18:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,300,95050,Subscriber,37.799953,-122.398525,15,37.776377,-122.39607,2015-08-10
882767,459,2015-08-10 09:17:00.000000 UTC,Civic Center BART (7th at Market),72,2015-08-10 09:25:00.000000 UTC,Townsend at 7th,65,274,94598,Subscriber,37.780356,-122.412919,23,37.771058,-122.402717,2015-08-10
883122,779,2015-08-10 15:03:00.000000 UTC,Beale at Market,56,2015-08-10 15:16:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,33,95051,Subscriber,37.792251,-122.397086,19,37.776617,-122.39526,2015-08-10
882704,648,2015-08-10 09:03:00.000000 UTC,Golden Gate at Polk,59,2015-08-10 09:14:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,558,94102,Subscriber,37.781332,-122.418603,23,37.776377,-122.39607,2015-08-10
883548,788,2015-08-10 17:37:00.000000 UTC,2nd at Townsend,61,2015-08-10 17:50:00.000000 UTC,Grant Avenue at Columbus Avenue,73,659,94133,Subscriber,37.780526,-122.390288,27,37.798522,-122.407245,2015-08-10
882911,1158,2015-08-10 10:22:00.000000 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 10:41:00.000000 UTC,Post at Kearny,47,557,94040,Subscriber,37.776617,-122.39526,19,37.788975,-122.403452,2015-08-10
883227,557,2015-08-10 16:15:00.000000 UTC,Embarcadero at Folsom,51,2015-08-10 16:24:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,552,94087,Subscriber,37.791464,-122.391034,19,37.776377,-122.39607,2015-08-10
883333,658,2015-08-10 16:52:00.000000 UTC,Embarcadero at Folsom,51,2015-08-10 17:03:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,496,94070,Subscriber,37.791464,-122.391034,19,37.776377,-122.39607,2015-08-10
883316,730,2015-08-10 16:46:00.000000 UTC,Market at Sansome,77,2015-08-10 16:59:00.000000 UTC,Market at 10th,67,503,94102,Subscriber,37.789625,-122.400811,27,37.776619,-122.417385,2015-08-10
883453,638,2015-08-10 17:17:00.000000 UTC,Market at 4th,76,2015-08-10 17:28:00.000000 UTC,Embarcadero at Sansome,60,348,94111,Subscriber,37.786305,-122.404966,19,37.80477,-122.403234,2015-08-10
882646,973,2015-08-10 08:52:00.000000 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-08-10 09:08:00.000000 UTC,Temporary Transbay Terminal (Howard at Beale),55,608,95112,Subscriber,37.776377,-122.39607,23,37.789756,-122.394643,2015-08-10
883068,316,2015-08-10 13:29:00.000000 UTC,Embarcadero at Sansome,60,2015-08-10 13:34:00.000000 UTC,Broadway St at Battery St,82,522,94118,Subscriber,37.80477,-122.403234,15,37.798541,-122.400862,2015-08-10
883324,307,2015-08-10 16:49:00.000000 UTC,Howard at 2nd,63,2015-08-10 16:54:00.000000 UTC,Harry Bridges Plaza (Ferry Building),50,618,94590,Subscriber,37.786978,-122.398108,19,37.795392,-122.394203,2015-08-10
